gameId,orig_trialNum,repNum,correct_tangram,words
zviCQXNM4xWoYTmoY,37,3,B,dog
zviCQXNM4xWoYTmoY,38,3,L,bending knees hands out again
zviCQXNM4xWoYTmoY,39,3,C,leaning back arms up
zviCQXNM4xWoYTmoY,40,3,K,"kneeling on floor, feet sticking up behind, facing right, arms out in front"
zviCQXNM4xWoYTmoY,41,3,F,legs out bent in front facing left
zviCQXNM4xWoYTmoY,42,3,G,weird shapes one with small triangle bottom right and flat base
zviCQXNM4xWoYTmoY,43,3,D,priest
zviCQXNM4xWoYTmoY,44,3,J,candle
zviCQXNM4xWoYTmoY,45,3,A,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,46,3,E,bunny
zviCQXNM4xWoYTmoY,47,3,H,not the candle
zviCQXNM4xWoYTmoY,48,4,C,leaning back arms up
zviCQXNM4xWoYTmoY,49,4,B,dog
zviCQXNM4xWoYTmoY,50,4,E,bunny
zviCQXNM4xWoYTmoY,51,4,F,legs out bent in front sitting
zviCQXNM4xWoYTmoY,52,4,I,ice skater
zviCQXNM4xWoYTmoY,53,4,G,weird shapes one
zviCQXNM4xWoYTmoY,54,4,A,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,55,4,H,not the candle
zviCQXNM4xWoYTmoY,56,4,L,bending knees arms out
zviCQXNM4xWoYTmoY,57,4,D,priest
zviCQXNM4xWoYTmoY,58,4,K,"kneeling on floor, feet sticking up behind arms out"
zviCQXNM4xWoYTmoY,59,4,J,candle
zviCQXNM4xWoYTmoY,60,5,K,kneeling on floor feet sticking up behind
zviCQXNM4xWoYTmoY,61,5,A,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,62,5,D,priest
zviCQXNM4xWoYTmoY,63,5,F,sitting with legs bent out in front
zviCQXNM4xWoYTmoY,64,5,B,dog
zviCQXNM4xWoYTmoY,65,5,G,weird shapes one
zviCQXNM4xWoYTmoY,66,5,H,not the candle
zviCQXNM4xWoYTmoY,67,5,J,candle
zviCQXNM4xWoYTmoY,68,5,E,bunny
zviCQXNM4xWoYTmoY,69,5,I,ice skater
zviCQXNM4xWoYTmoY,70,5,L,bending knees
zviCQXNM4xWoYTmoY,71,5,C,leaning back arms up
